Item,Price,Region,Country,City
Taxi 1 mile (Standard Tariff),1.54 €,Western & Southern Europe,Portugal,Lisbon
Taxi 1 Hour Waiting (Standard Tariff),15.45 €,Western & Southern Europe,Portugal,Lisbon
Gasoline (1 Liter),1.78 €,Western & Southern Europe,Portugal,Lisbon
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"30,043.00 €",Western & Southern Europe,Portugal,Lisbon
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"34,365.57 €",Western & Southern Europe,Portugal,Lisbon
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",151.98 €,Western & Southern Europe,Portugal,Lisbon
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",15.82 €,Western & Southern Europe,Portugal,Lisbon
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",31.90 €,Western & Southern Europe,Portugal,Lisbon
Monthly Fitness Club Membership,43.93 €,Western & Southern Europe,Portugal,Lisbon
"Tennis Court Rental (1 Hour, Weekend)",17.87 €,Western & Southern Europe,Portugal,Lisbon
Cinema Ticket (International Release),8.00 €,Western & Southern Europe,Portugal,Lisbon
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",538.60 €,Western & Southern Europe,Portugal,Lisbon
"International Primary School, Annual Tuition per Child","13,956.18 €",Western & Southern Europe,Portugal,Lisbon
Jeans (Levi's 501 or Similar),91.05 €,Western & Southern Europe,Portugal,Lisbon
Summer Dress in a Chain Store (e.g. Zara or H&M),40.00 €,Western & Southern Europe,Portugal,Lisbon
Nike Running Shoes (Mid-Range),90.95 €,Western & Southern Europe,Portugal,Lisbon
Men's Leather Business Shoes,113.00 €,Western & Southern Europe,Portugal,Lisbon
1 Bedroom Apartment in City Centre,"1,367.24 €",Western & Southern Europe,Portugal,Lisbon
1 Bedroom Apartment Outside of City Centre,"1,023.08 €",Western & Southern Europe,Portugal,Lisbon
3 Bedroom Apartment in City Centre,"2,559.09 €",Western & Southern Europe,Portugal,Lisbon
3 Bedroom Apartment Outside of City Centre,"1,662.50 €",Western & Southern Europe,Portugal,Lisbon
Price per Square Feet to Buy Apartment in City Centre,612.59 €,Western & Southern Europe,Portugal,Lisbon
Price per Square Feet to Buy Apartment Outside of Centre,349.12 €,Western & Southern Europe,Portugal,Lisbon
Average Monthly Net Salary (After Tax),"1,332.26 €",Western & Southern Europe,Portugal,Lisbon
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",3.51,Western & Southern Europe,Portugal,Lisbon
Meal at an Inexpensive Restaurant,11.50 €,Western & Southern Europe,Portugal,Porto
"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",50.00 €,Western & Southern Europe,Portugal,Porto
Combo Meal at McDonald's (or Equivalent Fast-Food Meal),8.00 €,Western & Southern Europe,Portugal,Porto
Domestic Draft Beer (1 Pint),3.00 €,Western & Southern Europe,Portugal,Porto
Imported Beer (12 oz Small Bottle),4.00 €,Western & Southern Europe,Portugal,Porto
Cappuccino (Regular Size),1.89 €,Western & Southern Europe,Portugal,Porto
"Soft Drink (Coca-Cola or Pepsi, 12 oz Small Bottle)",1.99 €,Western & Southern Europe,Portugal,Porto
Bottled Water (12 oz),1.24 €,Western & Southern Europe,Portugal,Porto
"Milk (Regular, 1 Liter)",0.96 €,Western & Southern Europe,Portugal,Porto
Fresh White Bread (1 lb Loaf),1.25 €,Western & Southern Europe,Portugal,Porto
White Rice (1 lb),0.62 €,Western & Southern Europe,Portugal,Porto
"Eggs (12, Large Size)",3.04 €,Western & Southern Europe,Portugal,Porto
Local Cheese (1 lb),4.87 €,Western & Southern Europe,Portugal,Porto
Chicken Fillets (1 lb),2.89 €,Western & Southern Europe,Portugal,Porto
Beef Round or Equivalent Back Leg Red Meat (1 lb),5.91 €,Western & Southern Europe,Portugal,Porto
Apples (1 lb),0.85 €,Western & Southern Europe,Portugal,Porto
Bananas (1 lb),0.57 €,Western & Southern Europe,Portugal,Porto
Oranges (1 lb),0.71 €,Western & Southern Europe,Portugal,Porto
Tomatoes (1 lb),0.99 €,Western & Southern Europe,Portugal,Porto
Potatoes (1 lb),0.66 €,Western & Southern Europe,Portugal,Porto
Onions (1 lb),0.78 €,Western & Southern Europe,Portugal,Porto
Lettuce (1 Head),1.41 €,Western & Southern Europe,Portugal,Porto
Bottled Water (50 oz),0.68 €,Western & Southern Europe,Portugal,Porto
Bottle of Wine (Mid-Range),5.00 €,Western & Southern Europe,Portugal,Porto
Domestic Beer (16.9 oz Bottle),1.09 €,Western & Southern Europe,Portugal,Porto
Imported Beer (12 oz Small Bottle),2.03 €,Western & Southern Europe,Portugal,Porto
"Cigarettes (Pack of 20, Marlboro)",5.55 €,Western & Southern Europe,Portugal,Porto
One-Way Ticket (Local Transport),1.55 €,Western & Southern Europe,Portugal,Porto
Monthly Public Transport Pass (Regular Price),40.00 €,Western & Southern Europe,Portugal,Porto
Taxi Start (Standard Tariff),3.50 €,Western & Southern Europe,Portugal,Porto
Taxi 1 mile (Standard Tariff),1.21 €,Western & Southern Europe,Portugal,Porto
Taxi 1 Hour Waiting (Standard Tariff),15.00 €,Western & Southern Europe,Portugal,Porto
Gasoline (1 Liter),1.72 €,Western & Southern Europe,Portugal,Porto
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"30,043.00 €",Western & Southern Europe,Portugal,Porto
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"33,761.54 €",Western & Southern Europe,Portugal,Porto
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",121.07 €,Western & Southern Europe,Portugal,Porto
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",15.68 €,Western & Southern Europe,Portugal,Porto
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",33.71 €,Western & Southern Europe,Portugal,Porto
Monthly Fitness Club Membership,41.12 €,Western & Southern Europe,Portugal,Porto
"Tennis Court Rental (1 Hour, Weekend)",14.81 €,Western & Southern Europe,Portugal,Porto
Cinema Ticket (International Release),8.00 €,Western & Southern Europe,Portugal,Porto
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",494.46 €,Western & Southern Europe,Portugal,Porto
"International Primary School, Annual Tuition per Child","9,198.33 €",Western & Southern Europe,Portugal,Porto
Jeans (Levi's 501 or Similar),97.33 €,Western & Southern Europe,Portugal,Porto
Summer Dress in a Chain Store (e.g. Zara or H&M),31.32 €,Western & Southern Europe,Portugal,Porto
Nike Running Shoes (Mid-Range),83.80 €,Western & Southern Europe,Portugal,Porto
